timestamp,turbine_id,wind_speed,power_kw,status
2025-01-02 09:00:00,T03,6.617,108.594,normal
2025-01-02 09:15:00,T03,7.318,227.631,normal
2025-01-02 09:30:00,T03,7.487,314.822,normal
2025-01-02 09:45:00,T03,5.702,61.455,normal
2025-01-02 10:00:00,T03,7.489,289.889,normal
2025-01-02 10:15:00,T03,6.348,84.733,normal
2025-01-02 10:30:00,T03,5.932,147.456,normal
2025-01-02 10:45:00,T03,5.503,0.0,normal
2025-01-02 11:00:00,T03,4.119,71.781,fault
2025-01-02 11:15:00,T03,6.63,143.696,normal
2025-01-02 11:30:00,T03,5.146,0.0,normal
2025-01-02 11:45:00,T03,5.839,174.945,normal
2025-01-02 12:00:00,T03,5.347,40.152,normal
2025-01-02 12:15:00,T03,7.918,435.248,normal
2025-01-02 12:30:00,T03,4.22,0.0,normal
2025-01-02 12:45:00,T03,4.641,70.889,normal
2025-01-02 13:00:00,T03,7.544,280.364,fault
2025-01-02 13:15:00,T03,4.245,0.0,normal
2025-01-02 13:30:00,T03,6.438,162.905,normal
2025-01-02 13:45:00,T03,7.147,333.272,normal
2025-01-02 14:00:00,T03,7.184,276.739,normal
2025-01-02 14:15:00,T03,5.377,221.648,normal
2025-01-02 14:30:00,T03,6.831,118.443,normal
2025-01-02 14:45:00,T03,7.286,276.495,normal
2025-01-02 15:00:00,T03,5.492,39.594,normal
2025-01-02 15:15:00,T03,4.539,13.965,normal
2025-01-02 15:30:00,T03,3.989,0.0,normal
2025-01-02 15:45:00,T03,5.835,128.377,normal
2025-01-02 16:00:00,T03,7.859,280.721,normal
2025-01-02 16:15:00,T03,7.298,204.304,normal
2025-01-02 16:30:00,T03,7.04,287.778,normal
2025-01-02 16:45:00,T03,3.479,0.358,normal
2025-01-02 17:00:00,T03,6.556,227.213,normal
2025-01-02 17:15:00,T03,3.88,0.0,normal
2025-01-02 17:30:00,T03,4.871,38.862,normal
2025-01-02 17:45:00,T03,6.378,132.126,normal
2025-01-02 18:00:00,T03,6.356,187.404,normal
2025-01-02 18:15:00,T03,5.253,44.191,normal
2025-01-02 18:30:00,T03,6.675,219.406,fault
2025-01-02 18:45:00,T03,5.004,60.09,normal
2025-01-02 19:00:00,T03,6.649,280.365,normal
2025-01-02 19:15:00,T03,6.593,317.458,normal
2025-01-02 19:30:00,T03,5.396,86.803,normal
2025-01-02 19:45:00,T03,4.803,108.343,normal
2025-01-02 20:00:00,T03,8.652,665.826,fault
2025-01-02 20:15:00,T03,5.255,40.702,normal
2025-01-02 20:30:00,T03,5.341,35.509,normal
2025-01-02 20:45:00,T03,8.158,551.24,normal
2025-01-02 21:00:00,T03,7.341,350.105,normal
2025-01-02 21:15:00,T03,6.899,217.459,normal
2025-01-02 21:30:00,T03,7.807,450.777,normal
2025-01-02 21:45:00,T03,8.317,490.193,normal
2025-01-02 22:00:00,T03,6.455,209.482,normal
2025-01-02 22:15:00,T03,6.328,117.135,normal
2025-01-02 22:30:00,T03,8.216,493.85,normal
2025-01-02 22:45:00,T03,7.592,242.543,normal
2025-01-02 23:00:00,T03,6.696,233.381,normal
2025-01-02 23:15:00,T03,10.027,1160.55,normal
2025-01-02 23:30:00,T03,6.575,130.155,normal
2025-01-02 23:45:00,T03,6.618,203.982,normal
not-a-time,T01,5.0,100.0,normal
2025-01-02 00:00:00,T01,-2.0,50.0,normal
2025-01-03 00:00:00,T02,45.0,-10.0,normal
